Amostra 502	0.5437939	0.42407057	0.7391526	0.5332805	0.28019202	0.5779324	0.52448976	0.5435174	0.54277897	0.44018206	3
Amostra 540	0.40491802	0.59829867	0.52424705	0.6489698	0.0333502	0.54947835	0.6323129	0.52310926	0.6810404	0.4271781	3
Amostra 541	0.3814988	0.57466924	0.5433895	0.6790808	0.04396163	0.46063867	0.6380952	0.49459782	0.69404525	0.4619636	3
Amostra 542	0.36908665	0.5551355	0.5342011	0.63946116	0.109651364	0.30129626	0.74897957	0.47238895	0.66940457	0.54518855	3
Amostra 543	0.38688523	0.5356018	0.52118427	0.6502905	0.091460355	0.37464437	0.70850337	0.48439375	0.70362765	0.5078023	3
Amostra 544	0.41030443	0.5293006	0.48289943	0.6196513	0.07225875	0.45399943	0.67823124	0.50810325	0.7138946	0.47756827	3
---------------------------------------------------------

Grupo 3: 

---------------------------------------------------------
Amostra 278	0.77213115	0.43273476	0.29224095	0.36872688	0.48357755	0.34429342	0.52448976	0.4567827	0.5489391	0.40149543	4
Amostra 279	0.7725995	0.44549465	0.2633997	0.36767036	0.50757957	0.3496681	0.5102041	0.4369748	0.54277897	0.3920676	4
Amostra 280	0.75714284	0.4436043	0.25523227	0.34680402	0.53107625	0.36547583	0.50136054	0.41716686	0.5270363	0.42230165	4
Amostra 288	0.7449649	0.47857594	0.536243	0.30639198	0.5828701	0.30129626	0.55544215	0.3517407	0.5749487	0.36671004	4
Amostra 289	0.7503513	0.48645243	0.4864727	0.36502907	0.5694796	0.28991467	0.5530612	0.38325328	0.5913758	0.31241873	4
Amostra 290	0.74590164	0.47637054	0.50051045	0.3375594	0.6045983	0.2469175	0.5513605	0.40696275	0.5681041	0.32152146	4
Amostra 291	0.7311475	0.46770638	0.5	0.31088218	0.63466394	0.22099274	0.53401357	0.40936375	0.5633128	0.30429128	4
Amostra 292	0.7398126	0.43431002	0.51020926	0.38298994	0.5042951	0.3506165	0.48469386	0.36884752	0.6570842	0.2860858	4
Amostra 293	0.734192	0.42328292	0.48570698	0.42234546	0.44896412	0.42807466	0.38469383	0.48199278	0.56125945	0.31079322	4
Amostra 294	0.85362995	0.34719595	0.5885656	0.33122027	0.49595755	0.17673096	0.5717687	0.37394956	0.3145106	0.63784134	4
Amostra 295	0.85105383	0.34357277	0.5604901	0.3740095	0.47271347	0.19064182	0.58639455	0.37244895	0.33744013	0.62353706	4
Amostra 296	0.82388765	0.3278198	0.6250638	0.3586899	0.49343103	0.14669618	0.562585	0.40396157	0.34291586	0.64369315	4
Amostra 297	0.8430913	0.33160052	0.6204696	0.3594823	0.52627593	0.13057226	0.6210884	0.36044416	0.33538672	0.6180104	4
Amostra 298	0.8466042	0.3401071	0.58397144	0.42472264	0.50833756	0.11444832	0.6683673	0.35414165	0.34325805	0.5887516	4
Amostra 299	0.8203747	0.34940138	0.5990301	0.41204438	0.51414853	0.11223523	0.597619	0.3982593	0.3151951	0.6079323	4
Amostra 303	0.5763466	0.4330498	0.41832566	0.46830425	0.4679131	0.27062917	0.5217687	0.15336134	0.45242986	0.6004551	4
Amostra 304	0.55292743	0.4284814	0.43261868	0.49947172	0.44517434	0.2788492	0.51292515	0.15966387	0.4661191	0.58289987	4
Amostra 306	0.77892274	0.5494644	0.46299133	0.41098782	0.5	0.13784383	0.60850334	0.35864344	0.25290897	0.6258127	4
Amostra 307	0.7693208	0.54284817	0.48902503	0.44004223	0.4972208	0.10844137	0.6146258	0.34213686	0.3216975	0.5445384	4
Amostra 308	0.7555035	0.5411153	0.48136804	0.48415214	0.46286005	0.10970599	0.5935374	0.32322928	0.35968518	0.57184654	4
Amostra 309	0.7496487	0.54158795	0.47498727	0.47490755	0.47675595	0.124881454	0.5578231	0.3070228	0.3305955	0.59980494	4
Amostra 318	0.8063232	0.47936362	0.3432874	0.17696777	0.51566446	0.30224472	0.4445578	0.45318127	0.5489391	0.45546162	4
Amostra 319	0.8206089	0.46093258	0.3764676	0.20787111	0.46336535	0.35251346	0.42891154	0.53121245	0.5691307	0.4811443	4
Amostra 320	0.8185012	0.38752362	0.42827973	0.23613311	0.44896412	0.35599118	0.3853741	0.5915366	0.610883	0.47724316	4
Amostra 321	0.8004684	0.34640834	0.44614598	0.26756468	0.48408288	0.3683212	0.38571426	0.5693277	0.61943877	0.46456435	4
Amostra 322	0.75925064	0.33223063	0.46350178	0.3008452	0.5444669	0.3907683	0.37176868	0.54711884	0.5728953	0.43465537	4
Amostra 323	0.68290395	0.33979207	0.4767739	0.3613312	0.573522	0.38381284	0.3180272	0.48859546	0.51300484	0.4190507	4
Amostra 334	0.6625293	0.51323247	0.3550281	0.3449551	0.6306215	0.32880178	0.48027208	0.6137455	0.5054757	0.23439531	4
Amostra 335	0.6466042	0.5146503	0.3591118	0.3483888	0.6301162	0.36674047	0.46700677	0.59333736	0.49007532	0.21684003	4
Amostra 336	0.7283372	0.4373031	0.55257785	0.27628103	0.5439616	0.3009801	0.5778911	0.36584634	0.51574266	0.41710013	4
Amostra 337	0.72131145	0.43494016	0.55768245	0.30031696	0.54042447	0.28548846	0.5734694	0.39465785	0.5065024	0.44148242	4
Amostra 338	0.71405154	0.44218653	0.56661564	0.29635498	0.53082365	0.30287704	0.5799319	0.3808523	0.4603012	0.45838752	4
Amostra 339	0.71100706	0.45762447	0.55028075	0.318542	0.4972208	0.34208032	0.5840136	0.36014405	0.431896	0.4593628	4
Amostra 340	0.7175644	0.46140516	0.5441552	0.35050184	0.48837796	0.35788807	0.57244897	0.36314526	0.44455853	0.4460338	4
Amostra 341	0.7276346	0.45274103	0.55895865	0.3534073	0.49393633	0.3544104	0.5744898	0.36134455	0.4507187	0.42587775	4
Amostra 342	0.74566746	0.5404852	0.55895865	0.31642896	0.47018695	0.29149544	0.46292514	0.33433372	0.4551677	0.6410923	4
Amostra 343	0.7641686	0.5382797	0.61740685	0.31642896	0.47726125	0.34745497	0.43095237	0.31662664	0.43497607	0.59395313	4
Amostra 344	0.775644	0.5370195	0.658244	0.34310615	0.500758	0.28991467	0.49999997	0.35684273	0.4123888	0.5139792	4
Amostra 345	0.76159245	0.56064904	0.61204696	0.30295828	0.5341081	0.27031302	0.44353738	0.36764705	0.4603012	0.5390117	4
Amostra 346	0.74707264	0.59341526	0.52858603	0.34152135	0.561142	0.25387293	0.38673466	0.3640456	0.5054757	0.5685956	4
Amostra 347	0.74590164	0.5839635	0.52986217	0.38906497	0.5937342	0.25576985	0.3785714	0.38535416	0.44763863	0.65832245	4
Amostra 366	0.59882903	0.5771897	0.6327208	0.39064977	0.26882267	0.36041734	0.4870748	0.47238895	0.7190281	0.4219766	4
Amostra 367	0.5950819	0.62539387	0.575804	0.3647649	0.2812026	0.41795766	0.47619045	0.522509	0.6495551	0.38946682	4
Amostra 368	0.5880562	0.64650285	0.5354773	0.38061276	0.2953512	0.40341452	0.46564624	0.5438175	0.6098563	0.37548763	4
Amostra 371	0.5674473	0.7038437	0.3432874	0.2894876	0.390854	0.3771736	0.6183673	0.41266507	0.5893224	0.26723015	4
Amostra 411	0.53653395	0.6255514	0.6051557	0.49128366	0.32036385	0.25324062	0.4183673	0.65036017	0.76488715	0.44830948	4
Amostra 412	0.5088993	0.5905797	0.6408882	0.50633913	0.35118747	0.2320582	0.40102038	0.59993994	0.757358	0.47821847	4
Amostra 413	0.52529275	0.5392249	0.6679429	0.5507131	0.3377969	0.2997155	0.35034013	0.6167467	0.7659137	0.45773733	4
Amostra 424	0.62552696	0.66146815	0.53854007	0.17538299	0.39540172	0.57445467	0.6258503	0.54981995	0.5954826	0.23439531	4
Amostra 425	0.62459016	0.6299622	0.6176621	0.16428949	0.3092471	0.5709769	0.70102036	0.4840936	0.64887065	0.27893364	4
Amostra 426	0.6196721	0.49543163	0.5661051	0.42155308	0.37165236	0.3487196	0.41122442	0.4432773	0.6711157	0.38003898	4
Amostra 427	0.61241215	0.49480152	0.58167434	0.42709985	0.3923699	0.31046477	0.45	0.42286912	0.6872006	0.37028608	4
Amostra 428	0.60234195	0.49684942	0.5354773	0.4260433	0.39312786	0.29402468	0.44353738	0.47178873	0.69780976	0.35175553	4
Amostra 429	0.5826698	0.5118148	0.47243494	0.4609086	0.36634663	0.31362632	0.40646255	0.5318127	0.68240935	0.30916774	4
Amostra 456	0.676815	0.40595466	0.7164369	0.34970942	0.46715513	0.2646222	0.4908163	0.30312124	0.84360033	0.553316	4
Amostra 457	0.6487119	0.423598	0.73328227	0.28367668	0.49014652	0.23932977	0.52278906	0.33553421	0.8230664	0.5377113	4
Amostra 458	0.62224823	0.37665406	0.7419602	0.3663497	0.37443155	0.27062917	0.5721088	0.28991595	0.7778919	0.5698959	4
Amostra 459	0.66182667	0.39618778	0.70418584	0.36159536	0.36255687	0.31489095	0.5020408	0.33133253	0.8066394	0.5747724	4
Amostra 460	0.6697892	0.4417139	0.6567126	0.35235074	0.4297625	0.3038255	0.45578226	0.39795917	0.84223133	0.53381014	4
Amostra 461	0.6374707	0.47999367	0.5888208	0.33201268	0.4482062	0.30635476	0.4595238	0.45018008	0.8216975	0.45351106	4
Amostra 468	0.6433255	0.510712	0.64139867	0.39276278	0.40045476	0.28770158	0.54013604	0.5669268	0.6409993	0.40409622	4
Amostra 469	0.65105385	0.4957467	0.68785095	0.4046487	0.3772107	0.32058176	0.53639454	0.5717287	0.7046544	0.36345905	4
Amostra 470	0.6641686	0.45935726	0.7133742	0.43951398	0.3302173	0.33544105	0.49149656	0.65036017	0.6776181	0.37548763	4
Amostra 471	0.67845434	0.43604288	0.7098009	0.43687266	0.34310257	0.28011385	0.49965984	0.63385355	0.76351815	0.36020803	4
Amostra 472	0.68384075	0.38122243	0.72460437	0.46566293	0.3569985	0.2895985	0.46122447	0.6242497	0.7946612	0.41319895	4
Amostra 473	0.67166275	0.32482672	0.72996426	0.50211304	0.36887315	0.35251346	0.44115642	0.6362545	0.7535935	0.4593628	4
Amostra 475	0.6477752	0.4374606	0.4619704	0.2506603	0.50202125	0.26367375	0.8676871	0.40636253	0.34702262	0.6030559	4
Amostra 481	0.6135831	0.4856648	0.4665646	0.36793447	0.36735725	0.45020553	0.5513605	0.44267708	0.5198494	0.42522755	4
Amostra 498	0.63278687	0.4095778	0.7251149	0.5472794	0.35447198	0.3964591	0.3540816	0.6020408	0.77036273	0.47984394	4
Amostra 499	0.61334896	0.45541903	0.70290965	0.47253036	0.34108138	0.4182738	0.45272106	0.6080432	0.75462013	0.41514954	4
Amostra 510	0.6503513	0.6580025	0.29249617	0.26360273	0.6313795	0.5308252	0.5153061	0.48889554	0.59411365	0.303316	4
Amostra 511	0.6433255	0.63468814	0.38591117	0.2002113	0.57731175	0.59532094	0.47346938	0.44897956	0.6362081	0.30396616	4
Amostra 512	0.6477752	0.6225583	0.4264931	0.17591126	0.55659425	0.61745185	0.50340134	0.39345738	0.6481862	0.31209362	4
Amostra 513	0.64800936	0.59908634	0.51046455	0.15715794	0.49924204	0.67056596	0.5489796	0.36884752	0.6502396	0.3387516	4
Amostra 514	0.6337236	0.5721487	0.5877999	0.16296883	0.45755434	0.69522613	0.6255102	0.3517407	0.6252567	0.3439532	4
Amostra 515	0.5873536	0.52615	0.6870852	0.20575805	0.45022738	0.65286124	0.6598639	0.37845138	0.6365503	0.31989595	4
Amostra 516	0.6709602	0.45337114	0.5625319	0.47596407	0.43228903	0.34903577	0.36530608	0.50420165	0.63860375	0.38231465	4
Amostra 517	0.66346604	0.44770005	0.5727412	0.47966188	0.4292572	0.33670568	0.42312923	0.47719085	0.6793293	0.37971392	4
Amostra 518	0.6447307	0.45053563	0.5431343	0.47147384	0.47574535	0.3066709	0.4673469	0.477491	0.70396996	0.3150195	4
Amostra 519	0.61615926	0.45400125	0.5553854	0.44426835	0.5	0.34713882	0.50170064	0.4381753	0.6673512	0.32119635	4
Amostra 520	0.5812646	0.45195335	0.59647775	0.41627043	0.54118246	0.3834967	0.5510204	0.37665066	0.6088296	0.3276983	4
Amostra 521	0.55175644	0.45069313	0.62710565	0.42551506	0.57908034	0.4049953	0.5931972	0.36794716	0.54757017	0.3146944	4
Amostra 523	0.6374707	0.5789225	0.5224604	0.2752245	0.51995957	0.43281695	0.5265306	0.4234694	0.3394935	0.48504552	4
Amostra 524	0.6374707	0.5754568	0.50127614	0.33042789	0.49242043	0.3926652	0.590136	0.4057623	0.3504449	0.46293885	4
Amostra 525	0.6168618	0.58648396	0.5377743	0.41811937	0.43380496	0.38539362	0.587415	0.41716686	0.38466808	0.51885563	4
Amostra 546	0.4847775	0.72274727	0.38055128	0.268093	0.48938856	0.16566554	0.56938773	0.57743096	0.7392198	0.46586475	4
Amostra 547	0.48360658	0.68525517	0.46043897	0.3637084	0.36230418	0.24533673	0.43197277	0.5309124	0.8880904	0.4317295	4
Amostra 548	0.5051522	0.6896661	0.50382847	0.34970942	0.2968671	0.35883656	0.43129247	0.5258103	0.8572896	0.4460338	4
Amostra 549	0.49625292	0.67548835	0.5564064	0.36793447	0.2958565	0.3259564	0.44557822	0.49819925	0.87987685	0.51625484	4
Amostra 550	0.4932084	0.6600504	0.58192956	0.38034865	0.310763	0.27094534	0.44489795	0.46488595	0.9192334	0.5250325	4
Amostra 551	0.5025761	0.6951796	0.5171006	0.31378764	0.3456291	0.25007907	0.54591835	0.4702881	0.8939083	0.43855655	4
Amostra 606	0.51592505	0.65469444	0.40505362	0.4286846	0.39464375	0.20202342	0.67551017	0.47959185	0.69336075	0.44863456	4
Amostra 607	0.4903981	0.6537492	0.44435936	0.3597464	0.42950985	0.24754982	0.67687076	0.47959185	0.73716635	0.38719115	4
Amostra 608	0.4611241	0.6576875	0.47345585	0.2844691	0.43102577	0.33575723	0.705102	0.43067226	0.76522934	0.34590372	4
Amostra 609	0.44496483	0.6647763	0.42853495	0.29292127	0.42193025	0.36674047	0.6979592	0.4327731	0.73442847	0.3127438	4
Amostra 611	0.43840748	0.67501575	0.31214905	0.28156364	0.50732696	0.42175153	0.7231292	0.41146457	0.6276523	0.27893364	4
Amostra 795	0.32622948	0.69833016	0.5587034	0.356841	0.44946942	0.32564023	0.72448975	0.45138052	0.733744	0.54161245	4
Amostra 841	0.117798544	0.7156585	0.34864727	0.5573164	0.64780194	0.31994945	0.7105442	0.38925567	0.49452433	0.06371911	4
Amostra 842	0.10936768	0.7339319	0.40862688	0.5229794	0.596766	0.32216254	0.64421767	0.40006	0.62149215	0.0	4
Amostra 843	0.0990632	0.7728419	0.45354772	0.4513999	0.62986356	0.22605124	0.6598639	0.38325328	0.59445584	0.117035076	4
Amostra 906	0.49718967	0.41950223	0.6470138	0.3151083	0.45426983	0.5520076	0.5380952	0.3655462	0.58658457	0.5026008	4
Amostra 907	0.5107728	0.38736612	0.7149056	0.34020072	0.3880748	0.56939614	0.6428571	0.3469388	0.47638607	0.57054615	4
Amostra 911	0.5042154	0.46502838	0.5451761	0.3048072	0.54699343	0.4830857	0.46394557	0.45588234	0.62114996	0.35338098	4
Amostra 953	0.43208432	0.5081916	0.40556407	0.44030637	0.60864073	0.52829593	0.62142855	0.59243697	0.69952095	0.39629388	4
Amostra 966	0.46885243	0.4921235	0.5342011	0.5187533	0.6447701	0.36326274	0.5455782	0.41116446	0.4962355	0.23927176	4
Amostra 967	0.45573768	0.5051985	0.5541092	0.53116745	0.64805454	0.37053433	0.5391156	0.42827132	0.49726218	0.22399218	4
Amostra 968	0.4611241	0.4845621	0.51174074	0.55678815	0.6445174	0.3708505	0.5619047	0.46968788	0.48186174	0.19700909	4
Amostra 969	0.4407494	0.48235664	0.50280756	0.5298468	0.664477	0.35219732	0.5639456	0.44087633	0.4976044	0.22756825	4
---------------------------------------------------------

Grupo 4: 

---------------------------------------------------------
Amostra 10	0.21007022	0.18399498	0.90122515	0.68700475	0.71096516	0.50553274	0.5765306	0.33013207	0.09274471	0.40084523	5
Amostra 24	0.5098361	0.0	0.70188874	0.77390385	0.7041435	0.77711034	0.39999995	0.24759904	0.29876798	0.7142393	5
Amostra 25	0.4798595	0.021581614	0.7113323	0.7525092	0.71121776	0.7843819	0.37074825	0.23259303	0.3740589	0.75455135	5
Amostra 26	0.42646366	0.05009453	0.7562532	0.78077126	0.7036382	0.73980397	0.30170065	0.20678271	0.45106095	0.74642396	5
Amostra 27	0.40421548	0.0652174	0.7833078	0.7686212	0.68342596	0.7322163	0.29727888	0.20738295	0.44318962	0.7330949	5
Amostra 28	0.3564403	0.10633271	0.81138337	0.7173798	0.6902476	0.74296564	0.26700678	0.17887153	0.43052706	0.7743823	5
Amostra 29	0.3555035	0.111216135	0.8203165	0.69862646	0.6920162	0.73917174	0.2493197	0.15906362	0.43360716	0.8023407	5
Amostra 33	0.37868848	0.17911154	0.6276161	0.6410459	0.8074785	0.4928865	0.75918365	0.093337335	0.06160167	0.6271131	5
Amostra 34	0.33489463	0.1989603	0.66079634	0.6666667	0.799141	0.47012332	0.73197275	0.06332532	0.11670092	0.5624187	5
Amostra 35	0.3168618	0.21880908	0.64752424	0.6811938	0.7837292	0.4865634	0.7217687	0.030612243	0.15092403	0.5214564	5
Amostra 38	0.38056207	0.14083177	0.5431343	0.7173798	0.9383527	0.5773001	0.5840136	0.13865547	0.39082822	0.6105331	5
Amostra 39	0.33981264	0.15028356	0.5735069	0.70839936	0.97978777	0.61998105	0.6010204	0.17106843	0.38056126	0.6485695	5
Amostra 40	0.22576107	0.19533712	0.6980602	0.73454833	1.0	0.6332596	0.5523809	0.23259303	0.4438741	0.6589727	5
Amostra 41	0.122716665	0.2646503	0.8616641	0.75884837	0.94618493	0.5871009	0.48163262	0.26860744	0.44695416	0.6414174	5
Amostra 42	0.035831355	0.5529301	0.9872384	0.8700475	0.4719555	0.11160292	0.33163264	0.42497	0.5304586	0.7617035	5
Amostra 43	0.020374682	0.56600505	0.99540585	0.8486529	0.4674078	0.15997472	0.2690476	0.45438173	0.57255304	0.6957087	5
Amostra 44	0.018735345	0.54599875	0.9828994	0.88351816	0.3880748	0.152387	0.29251698	0.43307322	0.6129364	0.6697009	5
Amostra 45	0.020140508	0.52788275	0.9622256	0.901215	0.35194543	0.10211825	0.3333333	0.4045618	0.6529774	0.6336151	5
Amostra 46	0.015925022	0.5237871	0.9451251	0.8734812	0.39717028	0.11697757	0.23639452	0.39135656	0.70978785	0.60890764	5
Amostra 47	0.024824344	0.510712	0.92572737	0.82620174	0.42546743	0.12772685	0.19319727	0.33613446	0.74058867	0.603381	5
Amostra 72	0.4206089	0.11594204	0.69627357	0.9104595	0.6945427	0.5889978	0.28435373	0.18997598	0.40896648	0.80006504	5
Amostra 73	0.35269323	0.16855703	0.70469624	0.7865821	0.7604851	0.69617456	0.20306121	0.18067227	0.49657768	0.74057215	5
Amostra 74	0.35409838	0.16115312	0.70316494	0.7908082	0.75214756	0.7009169	0.22789113	0.17496999	0.48699525	0.73049414	5
Amostra 75	0.4030445	0.12602395	0.68249106	0.8335974	0.72258717	0.6775214	0.24523808	0.15186074	0.47604382	0.6794538	5
Amostra 76	0.552459	0.073881544	0.55487496	0.78552556	0.71121776	0.72810626	0.29693875	0.11314525	0.45653662	0.70513654	5
Amostra 77	0.62857145	0.054820422	0.48902503	0.7982039	0.69605863	0.65286124	0.28911564	0.14555821	0.4308693	0.7493498	5
Amostra 78	0.11709602	0.38437304	0.9522716	0.8333333	0.6159677	0.16787861	0.28775507	0.3469388	0.45345655	0.87873864	5
Amostra 79	0.1222482	0.36058602	0.9696274	0.8481246	0.61647296	0.13626306	0.29727888	0.41986793	0.44079402	0.8185955	5
Amostra 80	0.10655736	0.38925648	1.0	0.77892226	0.6035877	0.17673096	0.2707483	0.41056424	0.46303904	0.8309493	5
Amostra 81	0.104918025	0.4062697	0.9489535	0.78103536	0.6152097	0.2162504	0.25340134	0.35084033	0.5154004	0.8338752	5
Amostra 82	0.10702571	0.41005042	0.91296583	0.8383518	0.5922183	0.20170726	0.2568027	0.34183672	0.5598905	0.8224968	5
Amostra 83	0.122716665	0.38216764	0.91271055	0.8779714	0.58817583	0.170724	0.28741494	0.35654262	0.5030801	0.83355004	5
Amostra 84	0.27259955	0.34451798	0.8221031	0.7628103	0.60257703	0.32943413	0.14285712	0.26110443	0.43702945	0.8654096	5
Amostra 85	0.32201406	0.28071836	0.79938745	0.82673	0.6081354	0.3601012	0.21292514	0.21038415	0.33607122	0.87873864	5
Amostra 86	0.36299765	0.24795213	0.77003574	0.85182244	0.621526	0.40467912	0.23095237	0.16836734	0.27515402	0.8696359	5
Amostra 87	0.38384074	0.23660997	0.7674834	0.8452192	0.633906	0.4454632	0.19591834	0.16596638	0.23169065	0.873537	5
Amostra 88	0.40983605	0.20699432	0.7759061	0.86185944	0.6349166	0.44388244	0.18163262	0.19657862	0.1960986	0.88784134	5
Amostra 89	0.40070257	0.21140517	0.7708014	0.86767036	0.62910557	0.43566236	0.1887755	0.18667467	0.20773444	0.9040962	5
Amostra 114	0.49016392	0.2567738	0.7309852	0.7543581	0.7566953	0.39298138	0.2115646	0.22418967	0.3340178	0.60110533	5
Amostra 115	0.46533957	0.2774102	0.84456354	0.72187	0.7276402	0.3755928	0.1908163	0.21938775	0.38466808	0.60208064	5
Amostra 116	0.487822	0.2448015	0.8785094	0.70602214	0.7276402	0.40246603	0.23673466	0.23289314	0.39014378	0.54616386	5
Amostra 117	0.50632316	0.21392564	0.8851455	0.68726885	0.7296614	0.42080307	0.27993196	0.24819928	0.3576318	0.4977243	5
Amostra 118	0.45269316	0.25173283	0.9019908	0.67643946	0.720566	0.3174202	0.23741494	0.27370948	0.31690624	0.5503901	5
Amostra 119	0.3906323	0.2989918	0.80678916	0.74537766	0.70237494	0.12361684	0.24965985	0.31122446	0.3295688	0.68368006	5
Amostra 120	0.32014048	0.36704472	0.5862685	0.8172212	0.6932794	0.65791976	0.24693875	0.23619448	0.16598222	0.57087123	5
Amostra 121	0.37306792	0.34499055	0.5326697	0.83993655	0.70565945	0.7496049	0.3904762	0.28541416	0.11430527	0.51072824	5
Amostra 129	0.4822014	0.2142407	0.5518121	0.60142624	0.81126827	0.5023712	0.34523803	0.38655463	0.27104726	0.7031859	5
Amostra 130	0.47494143	0.22495276	0.5293517	0.6159535	0.81303686	0.4483086	0.37074825	0.362545	0.24264205	0.7714564	5
Amostra 131	0.49531618	0.21691872	0.5193977	0.60433173	0.8069732	0.4214354	0.4221088	0.36794716	0.21902809	0.7773082	5
Amostra 132	0.24121773	0.4599874	0.8226136	0.71183306	0.72031325	0.10275057	0.13979588	0.25300118	0.33025327	0.8696359	5
Amostra 133	0.19156905	0.5373346	0.780245	0.7411516	0.6114199	0.0	0.19421765	0.24969989	0.4572211	0.93107927	5
Amostra 134	0.1911007	0.49432892	0.7631445	0.8259376	0.5982819	0.0060069724	0.29421768	0.18187276	0.3983573	1.0	5
Amostra 135	0.20960186	0.4226528	0.74732006	0.8526149	0.66371906	0.06923808	0.30748296	0.20168068	0.32238194	0.9340052	5
Amostra 136	0.1892272	0.4226528	0.77539563	0.7673006	0.70742804	0.06955423	0.255102	0.27340937	0.31382617	0.91644996	5
Amostra 137	0.15620604	0.4640832	0.798877	0.7105124	0.66472965	0.0104331495	0.28163263	0.31932774	0.36516088	0.890117	5
Amostra 162	0.4149883	0.3593258	0.63986725	0.7659799	0.73370385	0.34555805	0.25850338	0.30342135	0.3100616	0.7886866	5
Amostra 163	0.4468384	0.31127915	0.58141905	0.8019017	0.74406266	0.3550427	0.3387755	0.32863146	0.3066393	0.7958387	5
Amostra 164	0.4555035	0.29158792	0.56814706	0.7633385	0.7582112	0.3594689	0.3540816	0.38445377	0.33880904	0.8319246	5
Amostra 165	0.48149884	0.297259	0.56202143	0.71209717	0.76023245	0.3708505	0.3105442	0.40816328	0.37542784	0.8358257	5
Amostra 166	0.4290398	0.35034657	0.6194487	0.7604332	0.6733198	0.28043	0.29115644	0.35864344	0.4134155	0.8426528	5
Amostra 167	0.40117097	0.4636106	0.65416026	0.776281	0.6334007	0.22162506	0.24591833	0.32563025	0.44695416	0.8884915	5
Amostra 168	0.27025756	0.5039382	0.76773864	0.72371894	0.6063669	0.21150808	0.3986394	0.18847537	0.37679675	0.77893364	5
Amostra 169	0.28056204	0.53166354	0.7100562	0.7134179	0.6510864	0.25671834	0.3306122	0.21158463	0.43463382	0.77210665	5
Amostra 170	0.28384072	0.53749216	0.7100562	0.6590068	0.713997	0.2241543	0.30714282	0.2680072	0.37919235	0.82444733	5
Amostra 171	0.28594846	0.51701325	0.7631445	0.5953513	0.7329459	0.22826432	0.3047619	0.30342135	0.30082136	0.8312744	5
Amostra 172	0.29156905	0.5162256	0.73455846	0.645272	0.7038908	0.20392035	0.37040815	0.26890755	0.28884327	0.86118335	5
Amostra 173	0.30304447	0.5039382	0.70290965	0.73164284	0.6518444	0.2042365	0.44047618	0.19807921	0.33983573	0.88394016	5
Amostra 174	0.32786882	0.53512913	0.70571715	0.78209186	0.7278929	0.4198546	0.32414964	0.25810325	0.21389462	0.75812745	5
Amostra 175	0.3517564	0.46298048	0.6699847	0.78182775	0.7837292	0.55611765	0.3880952	0.31782714	0.1570842	0.7854356	5
Amostra 176	0.35995314	0.43903595	0.6444615	0.7958267	0.76654875	0.59468865	0.4663265	0.2995198	0.16529776	0.73927176	5
Amostra 177	0.3810304	0.3979206	0.6189382	0.8069202	0.7362304	0.62282646	0.55544215	0.30042014	0.16427106	0.6996099	5
Amostra 178	0.38992974	0.368305	0.6332312	0.75647116	0.75138956	0.61745185	0.547619	0.38055223	0.10095827	0.7272432	5
Amostra 179	0.37259954	0.36862007	0.6750893	0.7400951	0.75947446	0.5867847	0.49217683	0.41416568	0.09582481	0.7363459	5
Amostra 204	0.6088993	0.26906112	0.6937213	0.72688854	0.6189995	0.14479926	0.31258503	0.32232893	0.45448327	0.6589727	5
Amostra 205	0.5925059	0.28434154	0.6990812	0.69941884	0.6558868	0.15712933	0.30102038	0.26290515	0.46783027	0.680104	5
Amostra 206	0.5906323	0.28386894	0.67483413	0.7686212	0.62556845	0.13404997	0.3561224	0.23439375	0.4572211	0.68335503	5
Amostra 207	0.5559719	0.28386894	0.69627357	0.80243	0.5955028	0.092001274	0.30408162	0.3187275	0.48836416	0.6924577	5
Amostra 208	0.45948476	0.36483932	0.78509444	0.744057	0.54320365	0.0047423476	0.32517004	0.39735895	0.5752909	0.65182054	5
Amostra 209	0.44918033	0.34719595	0.76799387	0.7630744	0.6003032	0.055327225	0.30408162	0.35984394	0.50684464	0.6105331	5
Amostra 210	0.5962529	0.32230625	0.3772333	0.7173798	0.609904	0.53461903	0.3642857	0.3310324	0.30527037	0.67847854	5
Amostra 211	0.5896955	0.3221487	0.41271058	0.7263602	0.61748356	0.55674994	0.41122442	0.33733493	0.23169065	0.67587775	5
Amostra 212	0.5470726	0.3374291	0.44895357	0.75224507	0.6270844	0.5317737	0.39421764	0.31812724	0.18514717	0.7103381	5
Amostra 213	0.49765807	0.35979834	0.474732	0.77047014	0.6227893	0.5004742	0.35986394	0.29111645	0.1800137	0.7558517	5
Amostra 214	0.49648708	0.34798363	0.48825932	0.73137873	0.6424962	0.5058489	0.35952377	0.3448379	0.108829595	0.77243173	5
Amostra 215	0.5290398	0.3230939	0.44589075	0.7184363	0.6445174	0.53398675	0.4142857	0.36344537	0.053730346	0.74642396	5
Amostra 216	0.7028103	0.30482042	0.4864727	0.6730058	0.597524	0.28770158	0.31020406	0.27821127	0.44045177	0.7272432	5
Amostra 217	0.72786885	0.30387524	0.42036757	0.6877971	0.63264275	0.30698705	0.35136053	0.2232893	0.4137577	0.7418726	5
Amostra 218	0.68594843	0.30671078	0.4310873	0.71183306	0.6152097	0.26746762	0.38299316	0.20498198	0.46098563	0.7360208	5
Amostra 219	0.6213114	0.31962824	0.4663093	0.7329635	0.54699343	0.26082835	0.37210882	0.22869146	0.5308008	0.68205464	5
